index,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,begin_month
6433,F,N,Y,1,252000,State servant,Higher education,Married,House / apartment,-12300,-3853,1,0,0,0,Core staff,3,-41
6434,F,N,N,2,90000,State servant,Higher education,Married,Office apartment,-12532,-127,1,0,0,0,Managers,4,-9
6435,F,N,Y,0,112500,Working,Higher education,Married,House / apartment,-12114,-4004,1,0,0,0,Accountants,2,-40
6436,F,Y,Y,0,135000,Working,Higher education,Married,House / apartment,-15468,-4834,1,0,0,1,,2,-59
6437,F,N,Y,0,270000,Pensioner,Secondary / secondary special,Widow,House / apartment,-23310,365243,1,0,0,0,,1,-7
6438,M,N,N,0,166500,Working,Secondary / secondary special,Single / not married,With parents,-8668,-321,1,0,0,0,Sales staff,1,-8
6439,F,Y,N,2,157500,Commercial associate,Higher education,Married,House / apartment,-13488,-3723,1,0,0,0,,4,-21
6440,F,N,Y,1,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12890,-5359,1,0,0,0,Laborers,3,-8
6441,F,Y,Y,4,112500,Working,Secondary / secondary special,Married,House / apartment,-13754,-4169,1,0,0,0,Medicine staff,6,-32
6442,F,N,Y,2,112500,Working,Higher education,Married,House / apartment,-14768,-2133,1,1,1,1,Core staff,4,-56
6443,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-20665,365243,1,0,0,0,,2,-9
6444,F,N,Y,0,193500,Pensioner,Incomplete higher,Widow,House / apartment,-24295,365243,1,0,0,0,,1,-8
6445,F,N,Y,0,193500,Working,Higher education,Married,House / apartment,-21029,-7280,1,0,0,0,High skill tech staff,2,-22
6446,M,Y,N,0,270000,Working,Higher education,Married,House / apartment,-10292,-3529,1,1,0,0,Laborers,2,-17
6447,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14577,-2269,1,0,0,0,Sales staff,2,-20
6448,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15875,-2758,1,1,1,0,Core staff,2,-25
6449,F,N,N,0,175500,Working,Secondary / secondary special,Married,House / apartment,-18868,-10993,1,1,0,0,,2,-38
6450,M,Y,Y,2,171000,Working,Secondary / secondary special,Married,House / apartment,-13344,-1230,1,0,0,0,Core staff,4,-48
6451,F,Y,N,0,652500,Working,Higher education,Single / not married,House / apartment,-19137,-349,1,1,1,1,Managers,1,-20
6452,F,N,Y,1,229500,State servant,Higher education,Married,House / apartment,-11187,-1769,1,0,0,0,,3,-46
6453,F,N,Y,0,270000,State servant,Higher education,Married,House / apartment,-13752,-167,1,1,1,0,Managers,2,-19
6454,M,Y,N,0,202500,Pensioner,Higher education,Married,House / apartment,-20195,365243,1,0,0,0,,2,-42
6455,F,N,N,0,180000,Working,Higher education,Married,House / apartment,-17819,-2452,1,1,0,0,Managers,2,-31
6456,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-16965,-928,1,0,0,0,Accountants,2,-28
6457,F,N,N,1,180000,Working,Secondary / secondary special,Single / not married,Rented apartment,-13100,-2013,1,0,0,1,,2,-18
6458,F,N,N,0,450000,Working,Higher education,Married,House / apartment,-11082,-3361,1,0,0,0,Sales staff,2,-25
6459,F,N,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-8237,-1281,1,0,0,0,High skill tech staff,1,-10
6460,F,N,Y,2,126000,Commercial associate,Higher education,Married,House / apartment,-12411,-1773,1,0,0,1,Managers,4,-43
6461,F,N,N,2,112500,Working,Secondary / secondary special,Married,House / apartment,-12782,-224,1,1,0,0,Laborers,4,-9
6462,M,N,N,1,180000,Commercial associate,Lower secondary,Married,House / apartment,-10940,-2483,1,1,0,0,Laborers,3,-49
6463,F,N,Y,2,67500,Working,Secondary / secondary special,Married,House / apartment,-12176,-5316,1,0,1,0,High skill tech staff,4,-26
6464,M,N,Y,1,90000,Working,Secondary / secondary special,Single / not married,House / apartment,-12623,-657,1,1,0,0,Laborers,2,-12
6465,F,Y,N,0,144000,Commercial associate,Higher education,Married,House / apartment,-16830,-3458,1,0,0,0,,2,-9
6466,F,N,N,0,90000,Working,Secondary / secondary special,Married,House / apartment,-18770,-124,1,0,0,0,Laborers,2,-2
6467,F,Y,N,0,292500,State servant,Higher education,Civil marriage,House / apartment,-10316,-1631,1,0,0,0,High skill tech staff,2,-11
6468,M,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-19511,-3503,1,0,0,0,Drivers,2,-60
6469,F,Y,Y,1,72000,Working,Secondary / secondary special,Married,House / apartment,-17136,-1266,1,0,0,0,Sales staff,3,-24
6470,M,Y,N,2,261000,Working,Secondary / secondary special,Married,House / apartment,-15921,-1650,1,0,0,0,High skill tech staff,4,-40
6471,F,Y,N,0,270000,Working,Higher education,Married,House / apartment,-10569,-565,1,0,1,0,Sales staff,2,-20
6472,F,N,N,1,108000,Working,Secondary / secondary special,Widow,House / apartment,-12587,-3626,1,0,0,1,Sales staff,2,-33
6473,F,N,Y,0,189000,Pensioner,Higher education,Separated,House / apartment,-22655,365243,1,0,0,0,,1,-1
6474,M,Y,N,0,391500,Commercial associate,Higher education,Single / not married,House / apartment,-21897,-3810,1,1,1,1,Managers,1,-22
6475,M,Y,Y,1,360000,Commercial associate,Higher education,Married,Rented apartment,-10821,-2847,1,0,0,0,Managers,3,-32
6476,F,Y,N,0,315000,Working,Higher education,Married,House / apartment,-13592,-3504,1,0,1,1,Accountants,2,-20
6477,M,Y,N,2,378000,Commercial associate,Higher education,Married,House / apartment,-10722,-1245,1,0,0,1,Security staff,4,-9
6478,F,Y,Y,2,180000,Commercial associate,Higher education,Civil marriage,House / apartment,-11542,-1169,1,0,0,1,Sales staff,4,-1
6479,F,Y,Y,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-17592,-2923,1,0,0,0,Core staff,3,-60
6480,F,Y,N,0,315000,Working,Higher education,Married,Co-op apartment,-13064,-2286,1,1,0,0,Medicine staff,2,-19
6481,F,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-22334,-14810,1,0,0,0,Medicine staff,2,-60
6482,M,Y,Y,1,202500,Working,Incomplete higher,Married,House / apartment,-16856,-854,1,0,0,0,,3,-31
6483,M,Y,N,0,112500,Commercial associate,Higher education,Married,House / apartment,-21013,-2196,1,1,0,0,,2,-15
6484,M,Y,N,0,216000,Working,Secondary / secondary special,Married,House / apartment,-23071,-1618,1,0,0,0,Drivers,2,-39
6485,F,Y,Y,1,315000,Commercial associate,Higher education,Married,House / apartment,-11524,-1635,1,0,1,1,Sales staff,3,-27
6486,M,Y,Y,0,216000,Commercial associate,Higher education,Married,House / apartment,-19147,-1868,1,0,1,0,Laborers,2,-34
6487,F,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-21518,365243,1,0,0,0,,2,-21
6488,M,Y,N,0,112500,Commercial associate,Higher education,Married,House / apartment,-21013,-2196,1,1,0,0,,2,0
6489,F,N,N,0,202500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22361,365243,1,0,1,0,,1,-42
6490,F,N,Y,0,247500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-17862,-212,1,0,0,0,Laborers,2,-3
6491,F,Y,Y,0,270000,Working,Secondary / secondary special,Separated,House / apartment,-17482,-2264,1,0,0,0,Sales staff,1,-15
6492,F,N,Y,0,162000,Working,Higher education,Single / not married,House / apartment,-20094,-3488,1,0,0,0,,1,-52
6493,F,Y,Y,0,225000,Pensioner,Higher education,Married,House / apartment,-21955,365243,1,0,1,0,,2,-35
6494,M,Y,Y,0,180000,Working,Higher education,Married,With parents,-11089,-1467,1,0,0,0,Laborers,2,-6
6495,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Widow,Municipal apartment,-22816,365243,1,0,1,0,,1,-32
6496,F,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-18018,-11157,1,0,0,0,Private service staff,2,-28
6497,F,N,Y,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11088,-1447,1,0,1,0,Cooking staff,2,-4
6498,F,Y,Y,0,540000,Working,Higher education,Separated,House / apartment,-13151,-3725,1,0,0,0,Accountants,1,-42
6499,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-23627,365243,1,0,0,0,,2,-48
6500,F,N,N,1,112500,Working,Secondary / secondary special,Civil marriage,House / apartment,-12210,-2747,1,0,0,0,Cooking staff,3,-25
6501,F,N,Y,0,202500,Commercial associate,Higher education,Married,House / apartment,-9663,-218,1,0,0,0,,2,-15
6502,F,Y,N,1,90000,Working,Secondary / secondary special,Married,House / apartment,-15179,-991,1,0,0,0,Laborers,3,-38
6503,F,N,Y,0,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,-17347,-4234,1,0,0,0,High skill tech staff,2,-5
6504,F,N,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12325,-187,1,0,0,0,Core staff,2,-28
6505,M,N,N,1,225000,Working,Higher education,Married,House / apartment,-13747,-6273,1,0,0,0,Core staff,3,-24
6506,M,N,Y,1,616500,Commercial associate,Higher education,Married,House / apartment,-13242,-4239,1,0,0,0,Managers,3,-6
6507,F,N,Y,1,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-14469,-504,1,0,0,0,Core staff,2,-13
6508,M,Y,Y,0,315000,Commercial associate,Secondary / secondary special,Married,Rented apartment,-16990,-2026,1,0,0,0,Drivers,2,-15
6509,F,N,Y,1,270000,Working,Higher education,Married,House / apartment,-18411,-10094,1,0,0,0,Core staff,3,-59
6510,F,N,N,0,112500,Pensioner,Secondary / secondary special,Separated,House / apartment,-23419,365243,1,0,0,0,,1,-15
6511,F,N,Y,0,126000,Pensioner,Secondary / secondary special,Married,House / apartment,-24404,365243,1,0,0,0,,2,-43
6512,F,N,Y,0,99000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-19967,365243,1,0,0,0,,2,-51
6513,F,Y,Y,2,180000,Commercial associate,Higher education,Married,House / apartment,-11719,-2866,1,0,1,1,,4,-17
6514,M,Y,Y,2,270000,Working,Secondary / secondary special,Married,House / apartment,-13360,-4086,1,0,0,0,Laborers,4,-33
6515,F,N,N,0,202500,Working,Secondary / secondary special,Married,With parents,-12869,-340,1,1,1,0,Managers,2,-59
6516,F,N,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-22897,-1812,1,0,0,0,Managers,2,-50
6517,M,N,N,0,157500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11888,-295,1,0,0,0,Security staff,2,-17
6518,F,N,Y,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,-20931,365243,1,0,1,0,,2,-12
6519,F,N,Y,0,360000,Pensioner,Secondary / secondary special,Married,House / apartment,-22933,365243,1,0,0,0,,2,-23
6520,F,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-20831,-1142,1,0,0,1,Cleaning staff,2,-7
6521,M,N,N,0,180000,Working,Secondary / secondary special,Single / not married,House / apartment,-9380,-1713,1,1,1,0,,1,-25
6522,F,N,N,0,202500,Working,Secondary / secondary special,Married,Office apartment,-19760,-2099,1,0,0,0,Cleaning staff,2,-44
6523,F,N,Y,0,225000,Working,Higher education,Widow,House / apartment,-20538,-5525,1,1,0,0,Sales staff,1,-48
6524,F,N,Y,0,67500,Pensioner,Secondary / secondary special,Married,House / apartment,-21027,365243,1,0,0,0,,2,-54
6525,M,Y,Y,0,270000,Working,Higher education,Married,House / apartment,-19756,-2136,1,0,0,0,Laborers,2,-31
6526,M,N,Y,0,180000,Commercial associate,Higher education,Married,House / apartment,-13296,-126,1,0,0,0,,2,-3
6527,M,N,N,0,157500,Commercial associate,Incomplete higher,Single / not married,House / apartment,-9849,-219,1,0,1,0,,1,-24
6528,F,Y,Y,2,189000,Working,Secondary / secondary special,Married,House / apartment,-10815,-2713,1,1,1,0,Sales staff,4,-18
6529,M,N,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-23969,365243,1,0,0,0,,2,-53
6530,M,Y,Y,2,180000,State servant,Secondary / secondary special,Married,House / apartment,-12258,-5450,1,0,0,0,Drivers,4,-12
6531,F,N,Y,0,180000,Pensioner,Secondary / secondary special,Married,House / apartment,-22115,365243,1,0,1,0,,2,-17
6532,F,N,Y,0,157500,Working,Higher education,Married,House / apartment,-17144,-1050,1,0,0,1,Core staff,2,-18
6533,M,N,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14255,-762,1,1,1,1,Drivers,2,-41
6534,F,N,Y,1,225000,Working,Higher education,Married,House / apartment,-11549,-1086,1,0,0,0,Drivers,3,-19
6535,M,Y,Y,0,270000,Working,Secondary / secondary special,Civil marriage,House / apartment,-19891,-1065,1,0,0,0,Laborers,2,-17
6536,F,N,Y,0,72000,Pensioner,Secondary / secondary special,Married,House / apartment,-22179,365243,1,0,0,0,,2,-29
6537,F,N,Y,0,135000,Commercial associate,Higher education,Married,House / apartment,-13764,-3996,1,0,0,1,Core staff,2,-12
6538,M,Y,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17235,-2700,1,0,1,0,Core staff,2,-9
6539,F,N,Y,0,81000,Working,Secondary / secondary special,Married,House / apartment,-19661,-3046,1,1,1,0,Managers,2,-2
6540,F,N,Y,0,135000,Working,Higher education,Married,House / apartment,-13299,-1628,1,0,0,0,Laborers,2,-14
6541,F,N,Y,2,180000,Working,Higher education,Married,House / apartment,-12860,-4657,1,1,1,0,High skill tech staff,4,-14
6542,F,N,Y,0,315000,Pensioner,Secondary / secondary special,Married,Municipal apartment,-20298,365243,1,0,0,0,,2,-9
6543,M,N,N,0,121500,Commercial associate,Secondary / secondary special,Married,House / apartment,-12338,-3283,1,0,0,0,Drivers,2,-25
6544,F,Y,N,2,121500,Commercial associate,Secondary / secondary special,Married,House / apartment,-11023,-2652,1,1,0,0,Laborers,4,-19
6545,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-17365,-2128,1,0,0,0,Laborers,2,-18
6546,F,Y,Y,0,216000,Working,Higher education,Married,House / apartment,-18529,-1809,1,0,0,0,Secretaries,2,-44
6547,F,N,Y,1,166500,Working,Secondary / secondary special,Married,House / apartment,-14775,-7866,1,0,0,0,Secretaries,3,-31
6548,M,N,N,2,180000,Working,Secondary / secondary special,Married,House / apartment,-14966,-399,1,1,0,0,,4,-17
6549,F,N,N,2,112500,Working,Secondary / secondary special,Separated,House / apartment,-14307,-188,1,0,0,0,Laborers,3,-37
6550,F,N,Y,0,166500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-16068,-2722,1,0,1,0,Laborers,1,-55
6551,F,N,N,1,292500,Working,Incomplete higher,Married,House / apartment,-12454,-4030,1,1,1,0,Sales staff,3,-21
6552,M,N,N,0,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13650,-3945,1,0,0,0,Laborers,2,-11
6553,F,N,Y,2,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10454,-505,1,0,0,1,High skill tech staff,4,-3
6554,M,Y,N,0,310500,Working,Higher education,Single / not married,House / apartment,-9930,-674,1,0,0,0,Laborers,1,-12
6555,F,N,Y,1,337500,Working,Academic degree,Single / not married,House / apartment,-12555,-2769,1,0,0,0,,2,-34
6556,M,Y,N,1,202500,Working,Incomplete higher,Married,House / apartment,-11745,-231,1,1,0,0,Drivers,3,-1
6557,F,Y,Y,2,103500,Working,Secondary / secondary special,Married,House / apartment,-11816,-1600,1,0,0,0,Accountants,4,-16
6558,M,N,Y,0,225000,Pensioner,Secondary / secondary special,Married,House / apartment,-22946,365243,1,0,0,0,,2,-1
6559,F,N,Y,2,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-16066,-8507,1,0,0,0,Medicine staff,4,-56
6560,F,N,N,0,180000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16596,-427,1,0,0,0,Sales staff,2,-15
6561,F,Y,N,0,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,-10445,-249,1,0,0,0,Laborers,2,-1
6562,M,N,Y,0,180000,Working,Secondary / secondary special,Married,House / apartment,-20061,-5970,1,0,0,0,Laborers,2,-7
6563,F,Y,N,0,126000,State servant,Incomplete higher,Single / not married,House / apartment,-11978,-5206,1,1,0,0,Core staff,1,-48
6564,F,N,Y,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-19750,-3608,1,0,0,0,Laborers,2,-25
6565,F,Y,Y,0,292500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-13387,-1991,1,0,0,0,Realty agents,1,-11
6566,F,Y,Y,1,126000,Working,Higher education,Married,House / apartment,-9441,-157,1,0,0,0,,3,-31
6567,F,N,N,0,76500,State servant,Secondary / secondary special,Civil marriage,House / apartment,-17308,-6224,1,1,1,0,Medicine staff,2,-46
6568,F,N,Y,0,90000,Working,Higher education,Single / not married,House / apartment,-11405,-2621,1,0,0,0,Core staff,1,-2
6569,M,Y,N,2,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12245,-672,1,1,0,0,Laborers,4,-6
6570,M,N,Y,0,315000,Commercial associate,Higher education,Married,House / apartment,-19818,-4113,1,0,0,0,Managers,2,-18
6571,F,Y,Y,0,720000,Commercial associate,Higher education,Separated,House / apartment,-20791,-4814,1,1,1,0,Managers,1,-18
6572,M,N,Y,2,270000,Working,Secondary / secondary special,Single / not married,House / apartment,-11505,-4019,1,0,0,0,Laborers,3,-26
6573,F,Y,Y,0,157500,Working,Secondary / secondary special,Married,House / apartment,-20831,-1142,1,0,0,1,Cleaning staff,2,-7
6574,M,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,-13180,-1495,1,0,0,0,Laborers,3,-15
6575,F,N,N,2,315000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-11054,-421,1,0,0,0,Managers,3,-29
6576,M,Y,Y,2,108000,State servant,Secondary / secondary special,Married,House / apartment,-12529,-918,1,1,0,0,,4,-7
6577,F,Y,Y,0,135000,Working,Higher education,Married,House / apartment,-13474,-2894,1,1,1,0,Accountants,2,-41
6578,M,Y,Y,1,324000,Working,Higher education,Married,House / apartment,-11296,-3181,1,1,1,0,High skill tech staff,3,-25
6579,F,N,Y,0,157500,Working,Secondary / secondary special,Separated,House / apartment,-13356,-482,1,1,1,0,Waiters/barmen staff,1,-4
6580,F,N,Y,1,270000,Working,Secondary / secondary special,Married,House / apartment,-16616,-2722,1,1,1,0,Realty agents,3,-13
6581,M,N,N,1,157500,Working,Higher education,Married,House / apartment,-12348,-380,1,0,1,0,,3,-15
6582,F,N,N,0,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,-18355,-1954,1,1,0,0,Laborers,2,-32
